# x_m;y_m
92.4000;-0.2000
92.4000;0.6000
92.4000;1.4000
92.4000;2.2000
92.4000;3.0000
92.4000;139.8000
92.4000;140.6000
92.4000;141.4000
92.4000;142.2000
92.4000;143.0000
93.2000;-0.2000
93.2000;0.6000
93.2000;1.4000
93.2000;2.2000
93.2000;3.0000
93.2000;139.8000
93.2000;140.6000
93.2000;141.4000
93.2000;142.2000
93.2000;143.0000
94.0000;-0.2000
94.0000;0.6000
94.0000;1.4000
94.0000;2.2000
94.0000;3.0000
94.0000;139.8000
94.0000;140.6000
94.0000;141.4000
94.0000;142.2000
94.0000;143.0000
94.8000;-1.0000
94.8000;-0.2000
94.8000;0.6000
94.8000;1.4000
94.8000;2.2000
94.8000;139.0000
94.8000;139.8000
94.8000;140.6000
94.8000;141.4000
94.8000;142.2000
95.6000;-1.0000
95.6000;-0.2000
95.6000;0.6000
95.6000;1.4000
95.6000;2.2000
95.6000;139.0000
95.6000;139.8000
95.6000;140.6000
95.6000;141.4000
95.6000;142.2000
96.4000;-1.0000
96.4000;-0.2000
96.4000;0.6000
96.4000;1.4000
96.4000;2.2000
96.4000;139.0000
96.4000;139.8000
96.4000;140.6000
96.4000;141.4000
96.4000;142.2000
97.2000;-1.0000
97.2000;-0.2000
97.2000;0.6000
97.2000;1.4000
97.2000;2.2000
97.2000;139.0000
97.2000;139.8000
97.2000;140.6000
97.2000;141.4000
97.2000;142.2000
98.0000;-1.0000
98.0000;-0.2000
98.0000;0.6000
98.0000;1.4000
98.0000;2.2000
98.0000;139.0000
98.0000;139.8000
98.0000;140.6000
98.0000;141.4000
98.0000;142.2000
98.8000;-1.0000
98.8000;-0.2000
98.8000;0.6000
98.8000;1.4000
98.8000;139.0000
98.8000;139.8000
98.8000;140.6000
98.8000;141.4000
99.6000;-1.8000
99.6000;-1.0000
99.6000;-0.2000
99.6000;0.6000
99.6000;1.4000
99.6000;138.2000
99.6000;139.0000
99.6000;139.8000
99.6000;140.6000
99.6000;141.4000
100.4000;-1.8000
100.4000;-1.0000
100.4000;-0.2000
100.4000;0.6000
100.4000;1.4000
100.4000;138.2000
100.4000;139.0000
100.4000;139.8000
100.4000;140.6000
100.4000;141.4000
101.2000;-1.8000
101.2000;-1.0000
101.2000;-0.2000
101.2000;0.6000
101.2000;1.4000
101.2000;138.2000
101.2000;139.0000
101.2000;139.8000
101.2000;140.6000
101.2000;141.4000
102.0000;-1.8000
102.0000;-1.0000
102.0000;-0.2000
102.0000;0.6000
102.0000;1.4000
102.0000;138.2000
102.0000;139.0000
102.0000;139.8000
102.0000;140.6000
102.0000;141.4000
102.8000;-1.8000
102.8000;-1.0000
102.8000;-0.2000
102.8000;0.6000
102.8000;1.4000
102.8000;138.2000
102.8000;139.0000
102.8000;139.8000
102.8000;140.6000
102.8000;141.4000
103.6000;-1.8000
103.6000;-1.0000
103.6000;-0.2000
103.6000;0.6000
103.6000;1.4000
103.6000;138.2000
103.6000;139.0000
103.6000;139.8000
103.6000;140.6000
103.6000;141.4000
104.4000;-1.8000
104.4000;-1.0000
104.4000;-0.2000
104.4000;0.6000
104.4000;1.4000
104.4000;138.2000
104.4000;139.0000
104.4000;139.8000
104.4000;140.6000
104.4000;141.4000
105.2000;-1.8000
105.2000;-1.0000
105.2000;-0.2000
105.2000;0.6000
105.2000;1.4000
105.2000;138.2000
105.2000;139.0000
105.2000;139.8000
105.2000;140.6000
105.2000;141.4000
106.0000;-1.8000
106.0000;-1.0000
106.0000;-0.2000
106.0000;0.6000
106.0000;1.4000
106.0000;138.2000
106.0000;139.0000
106.0000;139.8000
106.0000;140.6000
106.0000;141.4000
106.8000;-1.8000
106.8000;-1.0000
106.8000;-0.2000
106.8000;0.6000
106.8000;1.4000
106.8000;138.2000
106.8000;139.0000
106.8000;139.8000
106.8000;140.6000
106.8000;141.4000
107.6000;-1.8000
107.6000;-1.0000
107.6000;-0.2000
107.6000;0.6000
107.6000;1.4000
107.6000;138.2000
107.6000;139.0000
107.6000;139.8000
107.6000;140.6000
107.6000;141.4000
108.4000;-1.8000
108.4000;-1.0000
108.4000;-0.2000
108.4000;0.6000
108.4000;1.4000
108.4000;138.2000
108.4000;139.0000
108.4000;139.8000
108.4000;140.6000
108.4000;141.4000
109.2000;-1.8000
109.2000;-1.0000
109.2000;-0.2000
109.2000;0.6000
109.2000;1.4000
109.2000;138.2000
109.2000;139.0000
109.2000;139.8000
109.2000;140.6000
109.2000;141.4000
110.0000;-1.0000
110.0000;-0.2000
110.0000;0.6000
110.0000;1.4000
110.0000;139.0000
110.0000;139.8000
110.0000;140.6000
110.0000;141.4000
110.8000;-1.0000
110.8000;-0.2000
110.8000;0.6000
110.8000;1.4000
110.8000;2.2000
110.8000;139.0000
110.8000;139.8000
110.8000;140.6000
110.8000;141.4000
110.8000;142.2000
111.6000;-1.0000
111.6000;-0.2000
111.6000;0.6000
111.6000;1.4000
111.6000;2.2000
111.6000;139.0000
111.6000;139.8000
111.6000;140.6000
111.6000;141.4000
111.6000;142.2000
112.4000;-1.0000
112.4000;-0.2000
112.4000;0.6000
112.4000;1.4000
112.4000;2.2000
112.4000;139.0000
112.4000;139.8000
112.4000;140.6000
112.4000;141.4000
112.4000;142.2000
113.2000;-1.0000
113.2000;-0.2000
113.2000;0.6000
113.2000;1.4000
113.2000;2.2000
113.2000;139.0000
113.2000;139.8000
113.2000;140.6000
113.2000;141.4000
113.2000;142.2000
114.0000;-1.0000
114.0000;-0.2000
114.0000;0.6000
114.0000;1.4000
114.0000;2.2000
114.0000;139.0000
114.0000;139.8000
114.0000;140.6000
114.0000;141.4000
114.0000;142.2000
114.8000;-0.2000
114.8000;0.6000
114.8000;1.4000
114.8000;2.2000
114.8000;3.0000
114.8000;139.8000
114.8000;140.6000
114.8000;141.4000
114.8000;142.2000
114.8000;143.0000
115.6000;-0.2000
115.6000;0.6000
115.6000;1.4000
115.6000;2.2000
115.6000;3.0000
115.6000;139.8000
115.6000;140.6000
115.6000;141.4000
115.6000;142.2000
115.6000;143.0000
116.4000;-0.2000
116.4000;0.6000
116.4000;1.4000
116.4000;2.2000
116.4000;3.0000
116.4000;139.8000
116.4000;140.6000
116.4000;141.4000
116.4000;142.2000
116.4000;143.0000
117.2000;-0.2000
117.2000;0.6000
117.2000;1.4000
117.2000;2.2000
117.2000;3.0000
117.2000;139.8000
117.2000;140.6000
117.2000;141.4000
117.2000;142.2000
117.2000;143.0000
118.0000;0.6000
118.0000;1.4000
118.0000;2.2000
118.0000;3.0000
118.0000;3.8000
118.0000;140.6000
118.0000;141.4000
118.0000;142.2000
118.0000;143.0000
118.0000;143.8000
118.8000;0.6000
118.8000;1.4000
118.8000;2.2000
118.8000;3.0000
118.8000;3.8000
118.8000;140.6000
118.8000;141.4000
118.8000;142.2000
118.8000;143.0000
118.8000;143.8000
119.6000;0.6000
119.6000;1.4000
119.6000;2.2000
119.6000;3.0000
119.6000;3.8000
119.6000;140.6000
119.6000;141.4000
119.6000;142.2000
119.6000;143.0000
119.6000;143.8000
120.4000;0.6000
120.4000;1.4000
120.4000;2.2000
120.4000;3.0000
120.4000;3.8000
120.4000;140.6000
120.4000;141.4000
120.4000;142.2000
120.4000;143.0000
120.4000;143.8000
121.2000;1.4000
121.2000;2.2000
121.2000;3.0000
121.2000;3.8000
121.2000;4.6000
121.2000;141.4000
121.2000;142.2000
121.2000;143.0000
121.2000;143.8000
121.2000;144.6000
122.0000;1.4000
122.0000;2.2000
122.0000;3.0000
122.0000;3.8000
122.0000;4.6000
122.0000;141.4000
122.0000;142.2000
122.0000;143.0000
122.0000;143.8000
122.0000;144.6000
122.8000;1.4000
122.8000;2.2000
122.8000;3.0000
122.8000;3.8000
122.8000;4.6000
122.8000;141.4000
122.8000;142.2000
122.8000;143.0000
122.8000;143.8000
122.8000;144.6000
123.6000;1.4000
123.6000;2.2000
123.6000;3.0000
123.6000;3.8000
123.6000;4.6000
123.6000;141.4000
123.6000;142.2000
123.6000;143.0000
123.6000;143.8000
123.6000;144.6000
124.4000;1.4000
124.4000;2.2000
124.4000;3.0000
124.4000;3.8000
124.4000;4.6000
124.4000;141.4000
124.4000;142.2000
124.4000;143.0000
124.4000;143.8000
124.4000;144.6000
125.2000;1.4000
125.2000;2.2000
125.2000;3.0000
125.2000;3.8000
125.2000;4.6000
125.2000;141.4000
125.2000;142.2000
125.2000;143.0000
125.2000;143.8000
125.2000;144.6000
126.0000;1.4000
126.0000;2.2000
126.0000;3.0000
126.0000;3.8000
126.0000;4.6000
126.0000;141.4000
126.0000;142.2000
126.0000;143.0000
126.0000;143.8000
126.0000;144.6000
126.8000;1.4000
126.8000;2.2000
126.8000;3.0000
126.8000;3.8000
126.8000;4.6000
126.8000;141.4000
126.8000;142.2000
126.8000;143.0000
126.8000;143.8000
126.8000;144.6000
127.6000;1.4000
127.6000;2.2000
127.6000;3.0000
127.6000;3.8000
127.6000;4.6000
127.6000;141.4000
127.6000;142.2000
127.6000;143.0000
127.6000;143.8000
127.6000;144.6000
128.4000;1.4000
128.4000;2.2000
128.4000;3.0000
128.4000;3.8000
128.4000;4.6000
128.4000;141.4000
128.4000;142.2000
128.4000;143.0000
128.4000;143.8000
128.4000;144.6000
129.2000;1.4000
129.2000;2.2000
129.2000;3.0000
129.2000;3.8000
129.2000;4.6000
129.2000;141.4000
129.2000;142.2000
129.2000;143.0000
129.2000;143.8000
129.2000;144.6000
130.0000;1.4000
130.0000;2.2000
130.0000;3.0000
130.0000;3.8000
130.0000;4.6000
130.0000;141.4000
130.0000;142.2000
130.0000;143.0000
130.0000;143.8000
130.0000;144.6000
130.8000;1.4000
130.8000;2.2000
130.8000;3.0000
130.8000;3.8000
130.8000;4.6000
130.8000;141.4000
130.8000;142.2000
130.8000;143.0000
130.8000;143.8000
130.8000;144.6000
131.6000;1.4000
131.6000;2.2000
131.6000;3.0000
131.6000;3.8000
131.6000;4.6000
131.6000;141.4000
131.6000;142.2000
131.6000;143.0000
131.6000;143.8000
131.6000;144.6000
132.4000;1.4000
132.4000;2.2000
132.4000;3.0000
132.4000;3.8000
132.4000;4.6000
132.4000;141.4000
132.4000;142.2000
132.4000;143.0000
132.4000;143.8000
132.4000;144.6000
133.2000;1.4000
133.2000;2.2000
133.2000;3.0000
133.2000;3.8000
133.2000;4.6000
133.2000;141.4000
133.2000;142.2000
133.2000;143.0000
133.2000;143.8000
133.2000;144.6000
134.0000;1.4000
134.0000;2.2000
134.0000;3.0000
134.0000;3.8000
134.0000;4.6000
134.0000;141.4000
134.0000;142.2000
134.0000;143.0000
134.0000;143.8000
134.0000;144.6000
134.8000;1.4000
134.8000;2.2000
134.8000;3.0000
134.8000;3.8000
134.8000;4.6000
134.8000;141.4000
134.8000;142.2000
134.8000;143.0000
134.8000;143.8000
134.8000;144.6000
135.6000;1.4000
135.6000;2.2000
135.6000;3.0000
135.6000;3.8000
135.6000;4.6000
135.6000;141.4000
135.6000;142.2000
135.6000;143.0000
135.6000;143.8000
135.6000;144.6000
136.4000;1.4000
136.4000;2.2000
136.4000;3.0000
136.4000;3.8000
136.4000;4.6000
136.4000;141.4000
136.4000;142.2000
136.4000;143.0000
136.4000;143.8000
136.4000;144.6000
137.2000;0.6000
137.2000;1.4000
137.2000;2.2000
137.2000;3.0000
137.2000;3.8000
137.2000;140.6000
137.2000;141.4000
137.2000;142.2000
137.2000;143.0000
137.2000;143.8000
138.0000;0.6000
138.0000;1.4000
138.0000;2.2000
138.0000;3.0000
138.0000;3.8000
138.0000;140.6000
138.0000;141.4000
138.0000;142.2000
138.0000;143.0000
138.0000;143.8000
138.8000;0.6000
138.8000;1.4000
138.8000;2.2000
138.8000;3.0000
138.8000;3.8000
138.8000;140.6000
138.8000;141.4000
138.8000;142.2000
138.8000;143.0000
138.8000;143.8000
139.6000;0.6000
139.6000;1.4000
139.6000;2.2000
139.6000;3.0000
139.6000;3.8000
139.6000;140.6000
139.6000;141.4000
139.6000;142.2000
139.6000;143.0000
139.6000;143.8000
140.4000;-0.2000
140.4000;0.6000
140.4000;1.4000
140.4000;2.2000
140.4000;3.0000
140.4000;139.8000
140.4000;140.6000
140.4000;141.4000
140.4000;142.2000
140.4000;143.0000
141.2000;-0.2000
141.2000;0.6000
141.2000;1.4000
141.2000;2.2000
141.2000;3.0000
141.2000;139.8000
141.2000;140.6000
141.2000;141.4000
141.2000;142.2000
141.2000;143.0000
142.0000;-0.2000
142.0000;0.6000
142.0000;1.4000
142.0000;2.2000
142.0000;3.0000
142.0000;139.8000
142.0000;140.6000
142.0000;141.4000
142.0000;142.2000
142.0000;143.0000
142.8000;-0.2000
142.8000;0.6000
142.8000;1.4000
142.8000;2.2000
142.8000;3.0000
142.8000;139.8000
142.8000;140.6000
142.8000;141.4000
142.8000;142.2000
142.8000;143.0000
143.6000;-1.0000
143.6000;-0.2000
143.6000;0.6000
143.6000;1.4000
143.6000;2.2000
143.6000;139.0000
143.6000;139.8000
143.6000;140.6000
143.6000;141.4000
143.6000;142.2000
144.4000;-1.0000
144.4000;-0.2000
144.4000;0.6000
144.4000;1.4000
144.4000;2.2000
144.4000;139.0000
144.4000;139.8000
144.4000;140.6000
144.4000;141.4000
144.4000;142.2000
145.2000;-1.0000
145.2000;-0.2000
145.2000;0.6000
145.2000;1.4000
145.2000;2.2000
145.2000;139.0000
145.2000;139.8000
145.2000;140.6000
145.2000;141.4000
145.2000;142.2000
146.0000;-1.0000
146.0000;-0.2000
146.0000;0.6000
146.0000;1.4000
146.0000;2.2000
146.0000;139.0000
146.0000;139.8000
146.0000;140.6000
146.0000;141.4000
146.0000;142.2000
146.8000;-1.0000
146.8000;-0.2000
146.8000;0.6000
146.8000;1.4000
146.8000;2.2000
146.8000;139.0000
146.8000;139.8000
146.8000;140.6000
146.8000;141.4000
146.8000;142.2000
147.6000;-1.0000
147.6000;-0.2000
147.6000;0.6000
147.6000;1.4000
147.6000;139.0000
147.6000;139.8000
147.6000;140.6000
147.6000;141.4000
148.4000;-1.8000
148.4000;-1.0000
148.4000;-0.2000
148.4000;0.6000
148.4000;1.4000
148.4000;138.2000
148.4000;139.0000
148.4000;139.8000
148.4000;140.6000
148.4000;141.4000
149.2000;-1.8000
149.2000;-1.0000
149.2000;-0.2000
149.2000;0.6000
149.2000;1.4000
149.2000;138.2000
149.2000;139.0000
149.2000;139.8000
149.2000;140.6000
149.2000;141.4000
150.0000;-1.8000
150.0000;-1.0000
150.0000;-0.2000
150.0000;0.6000
150.0000;1.4000
150.0000;138.2000
150.0000;139.0000
150.0000;139.8000
150.0000;140.6000
150.0000;141.4000
150.8000;-1.8000
150.8000;-1.0000
150.8000;-0.2000
150.8000;0.6000
150.8000;1.4000
150.8000;138.2000
150.8000;139.0000
150.8000;139.8000
150.8000;140.6000
150.8000;141.4000
151.6000;-1.8000
151.6000;-1.0000
151.6000;-0.2000
151.6000;0.6000
151.6000;1.4000
151.6000;138.2000
151.6000;139.0000
151.6000;139.8000
151.6000;140.6000
151.6000;141.4000
152.4000;-1.8000
152.4000;-1.0000
152.4000;-0.2000
152.4000;0.6000
152.4000;1.4000
152.4000;138.2000
152.4000;139.0000
152.4000;139.8000
152.4000;140.6000
152.4000;141.4000
153.2000;-1.8000
153.2000;-1.0000
153.2000;-0.2000
153.2000;0.6000
153.2000;1.4000
153.2000;138.2000
153.2000;139.0000
153.2000;139.8000
153.2000;140.6000
153.2000;141.4000
154.0000;-1.8000
154.0000;-1.0000
154.0000;-0.2000
154.0000;0.6000
154.0000;1.4000
154.0000;138.2000
154.0000;139.0000
154.0000;139.8000
154.0000;140.6000
154.0000;141.4000
154.8000;-1.8000
154.8000;-1.0000
154.8000;-0.2000
154.8000;0.6000
154.8000;1.4000
154.8000;138.2000
154.8000;139.0000
154.8000;139.8000
154.8000;140.6000
154.8000;141.4000
155.6000;-1.8000
155.6000;-1.0000
155.6000;-0.2000
155.6000;0.6000
155.6000;1.4000
155.6000;138.2000
155.6000;139.0000
155.6000;139.8000
155.6000;140.6000
155.6000;141.4000
156.4000;-1.8000
156.4000;-1.0000
156.4000;-0.2000
156.4000;0.6000
156.4000;1.4000
156.4000;138.2000
156.4000;139.0000
156.4000;139.8000
156.4000;140.6000
156.4000;141.4000
157.2000;-1.8000
157.2000;-1.0000
157.2000;-0.2000
157.2000;0.6000
157.2000;1.4000
157.2000;138.2000
157.2000;139.0000
157.2000;139.8000
157.2000;140.6000
157.2000;141.4000
158.0000;-1.8000
158.0000;-1.0000
158.0000;-0.2000
158.0000;0.6000
158.0000;1.4000
158.0000;138.2000
158.0000;139.0000
158.0000;139.8000
158.0000;140.6000
158.0000;141.4000
158.8000;-1.0000
158.8000;-0.2000
158.8000;0.6000
158.8000;1.4000
158.8000;139.0000
158.8000;139.8000
158.8000;140.6000
158.8000;141.4000
159.6000;-1.0000
159.6000;-0.2000
159.6000;0.6000
159.6000;1.4000
159.6000;2.2000
159.6000;139.0000
159.6000;139.8000
159.6000;140.6000
159.6000;141.4000
159.6000;142.2000
160.4000;-1.0000
160.4000;-0.2000
160.4000;0.6000
160.4000;1.4000
160.4000;2.2000
160.4000;139.0000
160.4000;139.8000
160.4000;140.6000
160.4000;141.4000
160.4000;142.2000
161.2000;-1.0000
161.2000;-0.2000
161.2000;0.6000
161.2000;1.4000
161.2000;2.2000
161.2000;139.0000
161.2000;139.8000
161.2000;140.6000
161.2000;141.4000
161.2000;142.2000
162.0000;-1.0000
162.0000;-0.2000
162.0000;0.6000
162.0000;1.4000
162.0000;2.2000
162.0000;139.0000
162.0000;139.8000
162.0000;140.6000
162.0000;141.4000
162.0000;142.2000
162.8000;-1.0000
162.8000;-0.2000
162.8000;0.6000
162.8000;1.4000
162.8000;2.2000
162.8000;139.0000
162.8000;139.8000
162.8000;140.6000
162.8000;141.4000
162.8000;142.2000
163.6000;-0.2000
163.6000;0.6000
163.6000;1.4000
163.6000;2.2000
163.6000;3.0000
163.6000;139.8000
163.6000;140.6000
163.6000;141.4000
163.6000;142.2000
163.6000;143.0000
164.4000;-0.2000
164.4000;0.6000
164.4000;1.4000
164.4000;2.2000
164.4000;3.0000
164.4000;139.8000
164.4000;140.6000
164.4000;141.4000
164.4000;142.2000
164.4000;143.0000
165.2000;-0.2000
165.2000;0.6000
165.2000;1.4000
165.2000;2.2000
165.2000;3.0000
165.2000;139.8000
165.2000;140.6000
165.2000;141.4000
165.2000;142.2000
165.2000;143.0000
166.0000;-0.2000
166.0000;0.6000
166.0000;1.4000
166.0000;2.2000
166.0000;3.0000
166.0000;139.8000
166.0000;140.6000
166.0000;141.4000
166.0000;142.2000
166.0000;143.0000
166.8000;0.6000
166.8000;1.4000
166.8000;2.2000
166.8000;3.0000
166.8000;3.8000
166.8000;140.6000
166.8000;141.4000
166.8000;142.2000
166.8000;143.0000
166.8000;143.8000
167.6000;0.6000
167.6000;1.4000
167.6000;2.2000
167.6000;3.0000
167.6000;3.8000
167.6000;140.6000
167.6000;141.4000
167.6000;142.2000
167.6000;143.0000
167.6000;143.8000
168.4000;0.6000
168.4000;1.4000
168.4000;2.2000
168.4000;3.0000
168.4000;3.8000
168.4000;140.6000
168.4000;141.4000
168.4000;142.2000
168.4000;143.0000
168.4000;143.8000
169.2000;0.6000
169.2000;1.4000
169.2000;2.2000
169.2000;3.0000
169.2000;3.8000
169.2000;140.6000
169.2000;141.4000
169.2000;142.2000
169.2000;143.0000
169.2000;143.8000
170.0000;0.6000
170.0000;1.4000
170.0000;2.2000
170.0000;3.0000
170.0000;3.8000
170.0000;140.6000
170.0000;141.4000
170.0000;142.2000
170.0000;143.0000
170.0000;143.8000
170.8000;1.4000
170.8000;2.2000
170.8000;3.0000
170.8000;3.8000
170.8000;4.6000
170.8000;141.4000
170.8000;142.2000
170.8000;143.0000
170.8000;143.8000
170.8000;144.6000
171.6000;1.4000
171.6000;2.2000
171.6000;3.0000
171.6000;3.8000
171.6000;4.6000
171.6000;141.4000
171.6000;142.2000
171.6000;143.0000
171.6000;143.8000
171.6000;144.6000
172.4000;1.4000
172.4000;2.2000
172.4000;3.0000
172.4000;3.8000
172.4000;4.6000
172.4000;141.4000
172.4000;142.2000
172.4000;143.0000
172.4000;143.8000
172.4000;144.6000
173.2000;1.4000
173.2000;2.2000
173.2000;3.0000
173.2000;3.8000
173.2000;4.6000
173.2000;141.4000
173.2000;142.2000
173.2000;143.0000
173.2000;143.8000
173.2000;144.6000
174.0000;1.4000
174.0000;2.2000
174.0000;3.0000
174.0000;3.8000
174.0000;4.6000
174.0000;141.4000
174.0000;142.2000
174.0000;143.0000
174.0000;143.8000
174.0000;144.6000
174.8000;1.4000
174.8000;2.2000
174.8000;3.0000
174.8000;3.8000
174.8000;4.6000
174.8000;141.4000
174.8000;142.2000
174.8000;143.0000
174.8000;143.8000
174.8000;144.6000
175.6000;1.4000
175.6000;2.2000
175.6000;3.0000
175.6000;3.8000
175.6000;4.6000
175.6000;141.4000
175.6000;142.2000
175.6000;143.0000
175.6000;143.8000
175.6000;144.6000
176.4000;1.4000
176.4000;2.2000
176.4000;3.0000
176.4000;3.8000
176.4000;4.6000
176.4000;141.4000
176.4000;142.2000
176.4000;143.0000
176.4000;143.8000
176.4000;144.6000
177.2000;1.4000
177.2000;2.2000
177.2000;3.0000
177.2000;3.8000
177.2000;4.6000
177.2000;141.4000
177.2000;142.2000
177.2000;143.0000
177.2000;143.8000
177.2000;144.6000
178.0000;1.4000
178.0000;2.2000
178.0000;3.0000
178.0000;3.8000
178.0000;4.6000
178.0000;141.4000
178.0000;142.2000
178.0000;143.0000
178.0000;143.8000
178.0000;144.6000
178.8000;1.4000
178.8000;2.2000
178.8000;3.0000
178.8000;3.8000
178.8000;4.6000
178.8000;141.4000
178.8000;142.2000
178.8000;143.0000
178.8000;143.8000
178.8000;144.6000
179.6000;1.4000
179.6000;2.2000
179.6000;3.0000
179.6000;3.8000
179.6000;4.6000
179.6000;141.4000
179.6000;142.2000
179.6000;143.0000
179.6000;143.8000
179.6000;144.6000
180.4000;1.4000
180.4000;2.2000
180.4000;3.0000
180.4000;3.8000
180.4000;4.6000
180.4000;141.4000
180.4000;142.2000
180.4000;143.0000
180.4000;143.8000
180.4000;144.6000
181.2000;1.4000
181.2000;2.2000
181.2000;3.0000
181.2000;3.8000
181.2000;4.6000
181.2000;141.4000
181.2000;142.2000
181.2000;143.0000
181.2000;143.8000
181.2000;144.6000
182.0000;1.4000
182.0000;2.2000
182.0000;3.0000
182.0000;3.8000
182.0000;4.6000
182.0000;141.4000
182.0000;142.2000
182.0000;143.0000
182.0000;143.8000
182.0000;144.6000
182.8000;1.4000
182.8000;2.2000
182.8000;3.0000
182.8000;3.8000
182.8000;4.6000
182.8000;141.4000
182.8000;142.2000
182.8000;143.0000
182.8000;143.8000
182.8000;144.6000
183.6000;1.4000
183.6000;2.2000
183.6000;3.0000
183.6000;3.8000
183.6000;4.6000
183.6000;141.4000
183.6000;142.2000
183.6000;143.0000
183.6000;143.8000
183.6000;144.6000
184.4000;1.4000
184.4000;2.2000
184.4000;3.0000
184.4000;3.8000
184.4000;4.6000
184.4000;141.4000
184.4000;142.2000
184.4000;143.0000
184.4000;143.8000
184.4000;144.6000
185.2000;1.4000
185.2000;2.2000
185.2000;3.0000
185.2000;3.8000
185.2000;4.6000
185.2000;141.4000
185.2000;142.2000
185.2000;143.0000
185.2000;143.8000
185.2000;144.6000
186.0000;1.4000
186.0000;2.2000
186.0000;3.0000
186.0000;3.8000
186.0000;4.6000
186.0000;141.4000
186.0000;142.2000
186.0000;143.0000
186.0000;143.8000
186.0000;144.6000
186.8000;0.6000
186.8000;1.4000
186.8000;2.2000
186.8000;3.0000
186.8000;3.8000
186.8000;140.6000
186.8000;141.4000
186.8000;142.2000
186.8000;143.0000
186.8000;143.8000
187.6000;0.6000
187.6000;1.4000
187.6000;2.2000
187.6000;3.0000
187.6000;3.8000
187.6000;140.6000
187.6000;141.4000
187.6000;142.2000
187.6000;143.0000
187.6000;143.8000
188.4000;0.6000
188.4000;1.4000
188.4000;2.2000
188.4000;3.0000
188.4000;3.8000
188.4000;140.6000
188.4000;141.4000
188.4000;142.2000
188.4000;143.0000
188.4000;143.8000
189.2000;0.6000
189.2000;1.4000
189.2000;2.2000
189.2000;3.0000
189.2000;3.8000
189.2000;140.6000
189.2000;141.4000
189.2000;142.2000
189.2000;143.0000
189.2000;143.8000
190.0000;-0.2000
190.0000;0.6000
190.0000;1.4000
190.0000;2.2000
190.0000;3.0000
190.0000;139.8000
190.0000;140.6000
190.0000;141.4000
190.0000;142.2000
190.0000;143.0000
190.8000;-0.2000
190.8000;0.6000
190.8000;1.4000
190.8000;2.2000
190.8000;3.0000
190.8000;139.8000
190.8000;140.6000
190.8000;141.4000
190.8000;142.2000
190.8000;143.0000
191.6000;-0.2000
191.6000;0.6000
191.6000;1.4000
191.6000;2.2000
191.6000;3.0000
191.6000;139.8000
191.6000;140.6000
191.6000;141.4000
191.6000;142.2000
191.6000;143.0000
192.4000;-0.2000
192.4000;0.6000
192.4000;1.4000
192.4000;2.2000
192.4000;3.0000
192.4000;139.8000
192.4000;140.6000
192.4000;141.4000
192.4000;142.2000
192.4000;143.0000
193.2000;-1.0000
193.2000;-0.2000
193.2000;0.6000
193.2000;1.4000
193.2000;2.2000
193.2000;139.0000
193.2000;139.8000
193.2000;140.6000
193.2000;141.4000
193.2000;142.2000
194.0000;-1.0000
194.0000;-0.2000
194.0000;0.6000
194.0000;1.4000
194.0000;2.2000
194.0000;139.0000
194.0000;139.8000
194.0000;140.6000
194.0000;141.4000
194.0000;142.2000
194.8000;-1.0000
194.8000;-0.2000
194.8000;0.6000
194.8000;1.4000
194.8000;2.2000
194.8000;139.0000
194.8000;139.8000
194.8000;140.6000
194.8000;141.4000
194.8000;142.2000
195.6000;-1.0000
195.6000;-0.2000
195.6000;0.6000
195.6000;1.4000
195.6000;2.2000
195.6000;139.0000
195.6000;139.8000
195.6000;140.6000
195.6000;141.4000
195.6000;142.2000
196.4000;-1.0000
196.4000;-0.2000
196.4000;0.6000
196.4000;1.4000
196.4000;2.2000
196.4000;139.0000
196.4000;139.8000
196.4000;140.6000
196.4000;141.4000
196.4000;142.2000
197.2000;-1.0000
197.2000;-0.2000
197.2000;0.6000
197.2000;1.4000
197.2000;139.0000
197.2000;139.8000
197.2000;140.6000
197.2000;141.4000
198.0000;-1.8000
198.0000;-1.0000
198.0000;-0.2000
198.0000;0.6000
198.0000;1.4000
198.0000;138.2000
198.0000;139.0000
198.0000;139.8000
198.0000;140.6000
198.0000;141.4000
198.8000;-1.8000
198.8000;-1.0000
198.8000;-0.2000
198.8000;0.6000
198.8000;1.4000
198.8000;138.2000
198.8000;139.0000
198.8000;139.8000
198.8000;140.6000
198.8000;141.4000
199.6000;-1.8000
199.6000;-1.0000
199.6000;-0.2000
199.6000;0.6000
199.6000;1.4000
199.6000;138.2000
199.6000;139.0000
199.6000;139.8000
199.6000;140.6000
199.6000;141.4000
200.4000;-1.8000
200.4000;-1.0000
200.4000;-0.2000
200.4000;0.6000
200.4000;1.4000
200.4000;138.2000
200.4000;139.0000
200.4000;139.8000
200.4000;140.6000
200.4000;141.4000
201.2000;-1.8000
201.2000;-1.0000
201.2000;-0.2000
201.2000;0.6000
201.2000;1.4000
201.2000;138.2000
201.2000;139.0000
201.2000;139.8000
201.2000;140.6000
201.2000;141.4000
202.0000;-1.8000
202.0000;-1.0000
202.0000;-0.2000
202.0000;0.6000
202.0000;1.4000
202.0000;138.2000
202.0000;139.0000
202.0000;139.8000
202.0000;140.6000
202.0000;141.4000
202.8000;-1.8000
202.8000;-1.0000
202.8000;-0.2000
202.8000;0.6000
202.8000;1.4000
202.8000;138.2000
202.8000;139.0000
202.8000;139.8000
202.8000;140.6000
202.8000;141.4000
203.6000;-1.8000
